,Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24,LDF_bloodflow
15132,15132,107.892122,139.868504,134.565028,82.765869,132.991958,134.225552,179.8
15135,15135,113.45056,152.129035,139.823485,71.543791,149.563108,149.638196,170.7
15138,15138,116.28547,151.891722,139.936326,68.817361,150.899098,151.094216,167.4
15141,15141,104.899449,145.096906,145.802962,79.444793,149.136307,148.614996,137.8
15144,15144,96.773649,136.109095,141.44027,89.291835,150.55923,157.732069,143.8
15147,15147,99.062717,145.001568,144.581306,76.461354,151.44906,150.885681,139.1
15150,15150,100.06692,141.908939,142.281008,80.379999,157.194298,156.838912,185.4
15153,15153,96.439542,144.157011,135.712737,79.062495,156.580556,150.535031,185.1
15156,15156,99.701147,144.211452,138.251358,78.997443,151.844026,147.444756,178.7
15159,15159,105.195748,144.681517,143.711365,79.045431,152.337051,148.250803,173.3
15162,15162,118.004757,145.588343,139.854969,80.237169,155.032506,147.284112,147.7
15165,15165,116.28427,147.339256,139.889884,76.198895,155.295562,147.723208,146.9
15168,15168,104.14908,146.973674,147.405805,75.188493,158.910356,147.667127,140.1
15171,15171,116.867369,152.975606,134.826065,65.832611,161.689655,153.349687,186.0
15174,15174,135.645541,155.338638,106.148204,65.741266,162.402019,153.938086,182.4
15177,15177,135.309224,155.742174,103.920469,61.66542,163.024002,153.996686,167.8
15180,15180,139.432986,150.881987,95.821982,68.924474,162.638965,153.806616,171.2
15183,15183,122.38935,154.284954,130.04626,68.612263,161.045707,156.395412,149.3
15186,15186,119.399378,154.433333,134.460178,70.870442,162.132392,156.198442,147.3
15189,15189,133.93071,154.896769,108.862616,69.777475,162.65671,158.526856,157.7
15192,15192,126.410157,154.217273,120.217753,67.642018,162.097567,157.661817,192.4
15195,15195,119.222792,155.953304,133.232642,68.367594,160.628122,156.698596,174.0
15198,15198,146.03379,158.988929,86.194681,63.141238,161.134457,158.863084,177.0
15201,15201,123.105922,154.946405,129.350732,73.928652,161.282187,157.253126,159.6
15204,15204,127.981222,153.201526,120.213887,74.465992,161.261695,158.921446,148.4
15207,15207,114.794921,153.017033,137.934603,74.407549,160.944063,157.363952,160.3
15210,15210,120.460821,153.258769,130.741565,73.925042,160.942143,159.64728,154.8
15213,15213,122.482317,151.956883,124.42957,72.848105,160.463259,161.637629,201.2
15216,15216,129.854088,153.06403,112.53542,72.294436,161.474023,159.865728,213.0
15219,15219,127.136152,154.083635,116.795882,72.654274,161.219554,158.991496,209.8
15222,15222,122.819384,150.098619,126.809249,77.482296,160.854325,158.662707,200.2
15225,15225,117.815458,151.887752,131.034056,73.365848,161.568663,158.305425,178.2
15228,15228,120.284547,150.922303,130.132745,76.028582,160.661069,160.549969,167.0
15231,15231,122.43178,152.945477,129.404438,71.809002,159.688763,161.053442,184.5
15234,15234,128.174429,155.749277,117.195083,68.348356,159.919737,160.754529,241.2
15237,15237,124.842375,153.994784,126.731833,73.356954,159.563812,161.428269,220.3
15240,15240,123.527522,154.474991,124.886823,72.276769,161.266102,159.893665,212.6
15243,15243,143.104679,155.45713,91.206717,71.67107,161.312579,159.969859,194.4
15246,15246,116.624604,154.091631,132.732051,72.350416,161.561944,158.020068,184.0
15249,15249,114.930818,154.000965,137.780973,72.895578,161.493417,156.283435,171.6
15252,15252,128.484204,155.228945,116.195365,73.363743,160.968696,156.787291,174.7
15255,15255,124.274343,153.262691,126.302624,76.293958,160.807045,159.429315,215.5
15258,15258,117.469579,154.22094,134.501774,73.529044,161.155365,157.423297,209.9
15261,15261,129.368656,155.070496,117.923195,70.58539,160.583447,159.836659,206.7
15264,15264,123.097183,155.439332,128.60312,72.015606,162.079048,157.097243,214.5
15267,15267,130.444743,154.839563,114.588622,71.068467,160.27655,160.282016,194.4
15270,15270,126.110503,154.638629,122.17274,71.905687,160.851205,159.252544,165.5
15273,15273,121.017809,153.689611,129.242315,73.612841,161.095977,159.494923,196.2
15276,15276,121.994605,154.45019,128.451842,71.904171,161.091217,159.431673,203.7
15279,15279,121.080383,152.033895,130.147284,74.378492,161.922918,159.514125,185.0
15282,15282,127.049082,152.312698,125.335195,75.939192,161.561165,158.750909,190.7
15285,15285,113.107673,152.873168,132.991581,73.131527,161.645169,158.31626,199.5
15288,15288,125.118414,153.371823,121.460984,73.187093,158.33815,161.208051,197.8
15291,15291,126.640543,153.516094,121.466872,72.965331,159.504585,158.380271,202.7
15294,15294,122.80944,152.716607,124.439579,72.635238,161.229707,159.430166,219.0
15297,15297,127.231122,154.253529,118.721473,71.034149,159.847573,160.450397,232.2
15300,15300,116.522737,154.154227,137.238891,72.697549,158.145294,161.952241,226.1
15303,15303,124.74242,154.055975,124.754631,72.86574,159.68859,161.706748,216.5
15306,15306,132.090036,153.808858,112.335865,74.276946,160.368929,160.588629,195.3
15309,15309,132.240907,153.529989,112.132324,72.440845,160.11588,162.695944,169.7
15312,15312,126.385429,153.663357,119.672123,73.54575,161.910069,159.712058,195.2
15315,15315,130.13572,156.16348,114.750094,69.059983,158.989747,162.822627,226.3
15318,15318,123.206195,152.185649,124.980687,76.240184,159.873702,161.489143,212.2
15321,15321,120.06666,154.234217,130.253312,72.357756,159.733864,160.771303,179.6
15324,15324,120.884394,152.502508,128.347496,73.53557,161.128498,157.35861,180.1
15327,15327,120.294869,151.707244,127.002168,72.513325,161.627505,158.963325,173.9
15330,15330,125.03908,155.307087,124.161927,71.32269,158.58913,162.107122,182.8
15333,15333,126.813038,153.012835,123.702937,73.976647,160.867804,160.103218,193.3
15336,15336,130.175577,154.854101,117.070783,71.325717,160.691869,160.314529,198.9
15339,15339,131.200615,153.32318,117.386834,71.813953,160.222891,159.824058,194.1
15342,15342,127.088128,153.801968,121.983649,74.093936,161.321071,157.66212,186.4
15345,15345,122.71743,154.582953,128.470335,73.359379,160.997431,159.821338,186.1
15348,15348,128.641587,153.871398,117.637686,73.920539,161.265957,161.214017,162.2
15351,15351,125.902125,150.778921,121.651355,78.118305,161.157191,161.139369,175.3
15354,15354,124.404264,154.093999,124.696673,70.739264,159.646359,161.710862,213.0
15357,15357,114.129078,149.992299,139.294349,79.416239,161.870159,157.465172,211.2
15360,15360,120.969035,152.11455,129.961199,72.582222,161.435483,157.488246,195.0
15363,15363,121.081895,152.384179,127.794111,71.488073,160.052026,159.779108,191.5
15366,15366,122.299817,152.003148,126.337643,73.35897,159.816746,158.926625,188.8
15369,15369,129.584258,153.491672,115.785656,71.971542,160.942629,159.620712,187.8
15372,15372,131.035377,153.133035,110.22474,74.559889,161.70699,157.439202,213.1
15375,15375,125.568127,153.584916,123.047789,74.234072,160.984513,161.28514,216.0
15378,15378,128.022057,155.50055,120.110557,72.261471,161.014221,159.61038,202.1
15381,15381,130.102418,152.978617,119.033715,73.651917,159.826555,160.850626,199.3
15384,15384,117.609716,150.727878,137.96923,79.800923,161.477809,157.981564,174.4
15387,15387,118.382233,153.372635,133.075854,73.027152,161.109099,157.978339,175.6
15390,15390,125.292833,152.957015,121.414507,74.735127,161.280915,157.748609,176.2
15393,15393,119.728602,152.075563,130.41119,74.855195,161.251307,156.847129,202.7
15396,15396,126.879328,153.860571,119.360708,73.526838,160.322689,159.437854,209.9
15399,15399,122.76033,151.421282,126.514525,77.244846,159.677967,156.415543,219.2
15402,15402,123.772563,148.81323,123.114582,80.962921,159.69678,154.82953,212.3
15405,15405,123.344064,138.840582,121.727539,97.879441,158.883369,152.328687,192.2
15408,15408,118.590496,128.942517,129.412228,116.13318,160.749517,149.264603,161.9
15411,15411,114.908779,126.392587,137.37025,123.54014,160.250672,143.931044,176.2
15414,15414,110.416054,121.56589,138.14773,130.452907,160.717573,146.15225,187.8
15417,15417,101.218232,126.752265,143.05898,131.871265,161.461443,150.586045,204.8
15420,15420,122.831332,126.079543,125.260283,132.062007,153.998657,140.154642,189.1
15423,15423,127.706581,126.447782,115.994672,130.386125,161.235815,148.292364,185.2
15426,15426,125.824254,122.663038,119.542415,129.830005,160.497858,146.902095,179.7
15429,15429,118.775853,127.190909,125.21302,129.303724,160.697212,152.436252,170.0
15432,15432,111.57044,126.870681,136.225297,128.602581,161.611507,151.105132,170.1
15435,15435,117.29026,127.028574,129.845776,126.137642,161.510577,150.61112,190.2
15438,15438,118.850143,124.152075,128.871854,130.73341,156.205695,143.941755,204.6
15441,15441,118.776481,124.860041,130.4429,129.775206,160.117071,145.855934,185.0
15444,15444,126.156008,126.79885,118.797842,130.435105,158.796816,144.848426,196.4
15447,15447,119.738356,125.239083,126.876237,130.91737,158.493543,145.163573,183.6
15450,15450,119.695229,125.833612,125.672403,127.034104,160.477352,152.445536,177.8
15453,15453,117.950233,124.637314,130.257075,130.050563,158.133928,147.806732,186.2
15456,15456,124.34043,120.809968,118.548725,129.987644,159.755603,150.016518,209.9
15459,15459,122.849717,121.877591,121.537582,130.899678,158.553449,147.969999,201.3
15462,15462,125.208768,122.27619,117.053451,130.18268,157.040705,146.935079,210.3
15465,15465,122.487014,120.391554,120.77599,129.637908,157.603404,146.135791,177.1
15468,15468,123.70593,127.81969,120.010549,128.970591,156.647292,144.736268,158.5
15471,15471,124.872641,121.910759,116.460854,128.322898,157.807195,146.19613,148.5
15474,15474,126.192098,126.901903,115.247267,128.291552,153.675211,142.575351,157.2
15477,15477,125.415245,123.317068,119.526919,128.902338,158.886627,148.400314,204.1
15480,15480,122.551315,124.069965,128.420861,129.528982,155.841659,143.640973,190.6
15483,15483,116.756962,124.930423,133.383802,129.582864,159.168337,144.987728,189.4
15486,15486,118.379408,125.676717,132.824624,130.352181,159.048634,143.652385,178.3
15489,15489,117.238118,125.991286,130.780656,127.946377,160.297629,146.666758,174.7
15492,15492,118.279105,126.826858,128.747007,127.623711,161.0781,148.317224,178.1
15495,15495,121.151087,123.433732,124.768153,129.113115,157.751651,146.414851,185.1
15498,15498,121.127053,125.618593,124.158752,128.914626,157.182112,141.972239,209.2
15501,15501,130.399256,119.281322,107.212341,129.608789,159.116356,148.471584,204.5
15504,15504,123.883127,123.223236,119.027447,128.317164,158.19554,143.497639,192.8
15507,15507,127.33364,123.315361,115.719922,126.781653,159.587013,147.808189,184.5
15510,15510,122.005593,122.57698,125.236664,127.275434,159.953416,145.743777,173.3
15513,15513,125.286779,125.58044,121.79466,127.784035,156.424677,143.960439,161.4
15516,15516,124.138405,127.094185,120.565722,128.461529,153.023498,139.071911,176.6
15519,15519,131.72453,123.241949,107.459507,127.047154,156.282107,145.190701,216.8
15522,15522,114.852386,125.870156,133.019599,128.36535,156.15335,141.980312,203.3
15525,15525,123.153603,124.816061,118.034831,123.382708,159.301241,147.75813,195.6
15528,15528,133.665239,121.144671,102.950621,126.078091,158.607467,150.902481,197.9
15531,15531,127.98189,123.186805,117.072346,127.446291,158.747475,147.897035,196.5
15534,15534,134.499216,123.148569,104.416394,124.040963,158.101123,145.735702,183.7
15537,15537,124.79358,124.348303,122.116976,127.26041,156.975075,145.051146,198.8
15540,15540,127.890119,124.445951,115.921244,125.078478,158.256267,146.518686,215.2
15543,15543,125.943936,125.506573,118.32125,125.176128,159.805089,146.903461,209.0
15546,15546,123.396989,123.250497,121.500658,126.276531,158.748105,147.021105,181.3
15549,15549,121.950835,124.459793,123.15628,126.683808,160.075196,147.05892,165.2
15552,15552,124.089937,125.63296,120.241756,125.391836,160.182028,150.26063,171.3
15555,15555,120.245758,122.795601,125.573581,124.611607,157.532281,147.172804,151.3
15558,15558,124.910686,125.68595,118.594584,125.891963,158.555591,147.668645,163.6
15561,15561,135.557464,126.012054,102.551699,121.060162,159.925006,146.920696,192.1
15564,15564,129.890487,122.013762,114.064493,126.154859,160.231007,147.962291,190.9
15567,15567,127.321512,123.773226,116.389843,127.799307,157.644046,146.356979,191.6
15570,15570,125.331772,123.6191,117.31798,128.680662,158.398642,147.508434,181.6
15573,15573,128.693759,125.545395,112.191059,125.768965,159.922977,149.999477,171.5
15576,15576,130.179957,123.166721,109.172,124.633748,158.63432,147.975417,188.8
15579,15579,119.321904,128.056462,128.735957,126.225434,156.669799,145.454075,221.5
15582,15582,116.219179,124.816435,130.291714,128.865074,160.101645,148.986043,197.2
15585,15585,119.389767,127.044455,129.862334,127.407622,156.341936,142.033917,183.7
15588,15588,121.896518,125.08848,126.17793,127.332642,158.364549,142.51087,186.1
15591,15591,126.49689,122.531055,116.079576,129.615656,158.89457,146.968749,178.6
15594,15594,124.76963,122.827816,118.968198,129.96404,155.006191,145.760022,159.4
15597,15597,120.119075,118.931883,128.980181,129.165638,157.348,143.798508,150.8
15600,15600,123.763236,126.800303,122.108594,126.649114,158.825753,147.06537,208.3
15603,15603,124.240105,127.832134,120.859559,124.241494,160.125996,151.511852,213.7
15606,15606,131.742741,127.557123,109.490836,125.425746,156.645351,143.545639,212.5
15609,15609,129.562838,119.880997,111.248979,127.795323,159.240737,149.675518,198.4
15612,15612,122.081447,124.261203,123.118533,126.199734,157.016946,148.824743,177.5
15615,15615,135.556668,122.989496,100.157916,126.402997,158.161954,150.838515,180.2
15618,15618,127.024425,126.444255,119.45306,125.385191,160.1105,150.686047,184.2
15621,15621,128.837912,125.848568,117.093844,123.558502,159.680478,151.923302,230.8
15624,15624,125.303425,123.172964,117.664388,127.026509,159.250007,153.67189,218.9
15627,15627,124.438836,123.487179,121.192688,125.971463,159.445323,150.106381,208.9
15630,15630,118.812038,131.6386,129.877178,125.8225,158.076352,142.753479,220.7
15633,15633,129.017131,125.918726,109.045175,121.528117,160.251278,152.16083,200.0
15636,15636,127.413198,129.155087,119.905966,125.477102,157.382756,147.186854,190.3
15639,15639,124.200204,125.76711,119.734336,123.769774,159.819953,148.682672,184.2
15642,15642,131.296953,125.150454,111.44916,123.308179,159.389681,150.124392,214.9
15645,15645,125.85746,125.595567,119.677439,124.594817,160.171971,152.329122,225.5
15648,15648,135.285861,126.901516,102.131111,121.483908,160.696636,151.26115,223.4
15651,15651,130.991057,128.128302,110.55211,122.571788,160.595116,149.679734,223.9
15654,15654,136.034428,124.49387,102.489911,123.537195,159.356149,151.521676,192.0
15657,15657,129.745102,129.231036,110.827485,123.229788,159.590535,148.55072,170.2
15660,15660,133.392733,129.066272,104.601282,119.487315,160.83266,152.31248,180.4
15663,15663,128.951576,132.83077,114.927625,122.032126,159.418626,144.908294,217.4
15666,15666,131.637296,129.056735,111.446429,124.991637,161.092277,151.284887,230.5
15669,15669,126.388995,124.821085,115.71576,125.375954,161.077731,154.259163,221.4
15672,15672,126.109822,126.363047,120.171351,128.708452,161.267559,148.626899,216.5
15675,15675,125.444076,124.557234,120.798204,127.451192,159.872291,146.693509,202.4
15678,15678,133.756481,126.419637,106.253299,123.118374,160.743981,152.242164,171.0
15681,15681,126.922729,130.522138,120.617234,122.861863,160.40558,153.461201,186.2
15684,15684,131.664733,127.134508,109.479458,125.469953,159.248508,149.12183,215.3
15687,15687,129.124007,121.521356,108.856329,128.289261,160.7891,153.2076,203.5
15690,15690,132.060154,124.296098,109.001936,129.526235,158.479246,148.477014,189.9
15693,15693,133.880834,130.012767,111.918053,127.077973,157.490705,143.458819,202.8
15696,15696,124.875403,124.735262,119.333055,125.584912,159.721235,152.076978,191.0
15699,15699,135.466773,124.623937,100.87541,122.496432,160.09296,151.117644,187.5
15702,15702,137.451981,123.625587,96.70441,124.819898,160.072191,151.384227,200.8
15705,15705,134.682755,125.803575,101.970911,127.620418,157.348306,146.547058,248.0
15708,15708,123.785005,127.166977,121.907908,126.408125,160.506334,151.211196,227.5
15711,15711,133.566336,129.848864,107.761923,119.685519,160.268144,153.632662,199.5
15714,15714,133.751523,129.802082,107.411747,117.556962,160.72826,149.930783,218.8
15717,15717,134.908179,127.899885,105.917907,122.105503,159.958181,151.40196,206.3
15720,15720,132.615155,123.084218,106.599049,127.302617,158.081125,148.066497,186.8
15723,15723,134.604633,124.297184,103.986195,126.032198,159.208274,149.376648,182.7
15726,15726,130.046931,127.376836,109.612923,125.395042,156.09136,148.145402,224.9
15729,15729,134.191262,129.031867,105.196125,124.904997,159.626794,150.441119,225.2
15732,15732,125.878346,126.013195,120.388013,125.215839,158.082556,148.368729,218.5
15735,15735,142.02596,125.876232,93.580278,123.851144,155.266915,146.840844,213.7
15738,15738,142.589674,126.829282,93.58173,123.558966,159.172427,148.457255,185.4
15741,15741,140.395072,126.003213,96.265278,125.331762,158.750666,147.091264,184.8
15744,15744,137.488517,127.878387,100.879317,122.457685,156.302847,143.340251,189.1
15747,15747,139.331949,123.068381,94.568563,126.896555,158.226051,148.846104,214.0
15750,15750,134.182691,124.940962,102.721275,124.197641,161.222872,152.077908,219.8
15753,15753,134.171278,130.10594,104.842949,119.006704,160.753974,158.375981,193.5
15756,15756,145.521877,133.76122,82.843838,108.05663,160.690621,156.542771,202.4
15759,15759,140.505691,134.495123,88.221851,110.646019,161.775559,151.37177,215.4
15762,15762,136.095015,139.123689,108.079512,108.621012,161.441158,152.28621,212.4
15765,15765,141.4472,138.610104,94.969008,103.782098,159.785301,158.375806,234.0
15768,15768,145.563115,134.59957,87.431936,112.077661,159.20241,152.255212,227.3
15771,15771,144.506963,137.333728,85.090251,105.909923,159.446147,157.072512,219.7
15774,15774,134.216007,143.883741,108.034687,106.264082,159.51873,139.2248,230.9
15777,15777,140.978531,139.417043,97.869004,108.992172,158.690024,157.329165,201.8
15780,15780,138.335654,141.815943,104.884992,112.199506,160.929727,153.0644,198.1
15783,15783,139.812841,139.727517,101.230157,113.630742,159.466336,159.084049,176.0
15786,15786,139.027176,136.316873,94.627222,112.879876,161.367705,157.879551,190.9
15789,15789,142.161424,145.025754,94.60972,107.051854,160.535209,156.669009,230.2
15792,15792,139.569048,138.64317,92.724784,105.873566,160.376757,156.482873,208.9
15795,15795,135.18899,139.933271,106.544004,114.030563,159.79749,154.710653,207.2
15798,15798,131.085898,140.804171,114.872582,112.648474,160.016281,147.48521,211.9
15801,15801,136.582683,137.501013,104.976328,114.885908,155.480611,151.587827,170.7
15804,15804,135.889892,137.065473,104.301499,114.367843,158.272478,151.414088,178.7
15807,15807,141.00893,134.874257,87.284596,104.999207,160.320764,152.408584,240.1
15810,15810,136.603222,138.735407,106.985362,113.682535,160.106229,157.503797,246.5
15813,15813,139.464728,139.651537,99.78141,110.576809,159.276585,155.520117,221.1
15816,15816,138.313869,138.195015,101.701484,109.682106,159.896743,151.825066,225.3
15819,15819,146.883018,139.831932,85.955698,105.821891,156.761572,149.210102,214.6
15822,15822,140.442021,136.906687,99.581926,114.716962,159.154394,155.387305,208.4
15825,15825,141.215455,134.591881,92.963378,115.264522,158.04503,156.475517,218.7
15828,15828,131.252143,138.634888,112.901001,115.662199,159.834122,157.862881,257.8
15831,15831,131.984062,135.288132,112.932628,117.925881,160.499782,155.758988,245.0
15834,15834,136.211773,141.328918,102.74825,105.161001,160.220441,154.691847,232.5
15837,15837,141.064804,140.761585,97.308095,114.161972,160.335123,154.198134,217.9
15840,15840,143.125548,138.056785,89.955186,107.266433,159.665287,158.282844,226.6
15843,15843,139.614485,145.057544,99.35854,106.721795,156.780725,157.801326,202.8
15846,15846,136.940168,140.181414,102.644022,110.879169,160.154427,159.617124,206.3
15849,15849,139.552985,137.773468,102.150069,114.659846,158.193413,158.954699,223.6
15852,15852,143.405043,134.551199,93.328298,116.144854,161.639191,156.427161,222.6
15855,15855,138.525348,140.305109,99.511048,114.006078,158.392581,150.653033,226.4
15858,15858,140.115567,136.72866,97.131234,117.903739,159.282435,147.795709,221.7
15861,15861,140.242479,133.510917,97.386433,120.676521,161.519464,156.79343,201.5
15864,15864,143.138417,128.739736,91.276105,121.164027,160.514932,162.568761,189.6
15867,15867,141.552763,137.798093,95.773124,110.066024,157.075543,161.168926,202.0
15870,15870,142.673663,139.097751,98.752331,108.414105,157.388761,160.048608,208.0
15873,15873,142.347322,138.580334,96.987009,113.034568,159.300911,157.113165,218.0
15876,15876,138.656388,138.296775,103.863161,116.059805,158.078347,158.621119,211.5
15879,15879,142.315277,138.45901,97.877296,112.5856,158.577865,159.132796,230.4
15882,15882,148.241748,136.183146,83.703477,109.150044,160.862622,144.68092,219.7
15885,15885,146.763559,142.576507,86.395733,108.965267,160.636916,154.362346,194.9
15888,15888,149.540176,140.7294,80.614939,102.641754,159.751528,158.275568,193.5
15891,15891,138.970181,142.923778,100.63986,109.603187,160.442592,150.309152,241.7
15894,15894,144.550702,138.111081,90.02245,107.663472,157.632758,152.837108,247.0
15897,15897,142.764992,138.488316,97.731898,112.639635,160.23712,151.640417,240.5
15900,15900,142.177925,138.006045,100.2305,114.537478,159.727107,148.113998,233.5
15903,15903,140.563249,136.920066,99.015259,114.886589,159.297001,155.777316,224.8
15906,15906,139.303315,138.651629,102.173988,112.474778,160.158172,152.977349,204.7
15909,15909,139.908607,133.37584,96.83449,117.114689,159.813199,155.560656,220.5
15912,15912,135.777105,133.330044,103.398049,116.807151,161.254811,153.944752,242.7
15915,15915,138.253586,126.264671,96.716236,123.699552,161.213232,158.842073,239.8
15918,15918,142.975314,127.136335,89.535098,124.513474,160.426654,154.746049,224.4
15921,15921,141.18947,127.904196,93.453367,125.837703,159.576111,151.762247,218.4
15924,15924,121.079888,128.976,125.458933,126.815494,160.648432,152.790293,215.1
15927,15927,118.382209,134.85487,131.457185,129.529557,158.353915,148.645872,217.0
15930,15930,141.291749,122.029284,85.388669,123.780954,160.286089,150.542726,226.2
15933,15933,130.002472,121.111112,109.758791,128.966245,161.127503,149.823143,259.3
15936,15936,119.144525,125.016087,129.936625,128.682179,161.514122,148.826349,247.3
15939,15939,120.546931,126.088283,128.967657,127.236741,161.003018,153.385114,246.8
15942,15942,117.236563,127.830161,131.433906,127.481112,160.779888,150.472384,217.6
15945,15945,127.660536,127.152322,117.776188,126.165319,160.857362,152.767425,223.3
15948,15948,124.483514,124.760998,119.915351,127.799425,160.899704,146.507448,211.9
15951,15951,137.543141,124.653674,92.617878,123.975106,161.487284,153.516299,208.8
15954,15954,126.173407,126.123809,113.678022,123.002317,161.891591,155.811988,264.4
15957,15957,125.101998,122.423189,117.560534,128.925636,162.17406,154.481816,257.3
15960,15960,131.699598,125.995148,109.077118,128.13048,159.044764,147.643954,266.6
15963,15963,125.645549,126.584874,120.086408,130.18731,158.646745,147.774295,261.9
15966,15966,136.55681,121.918845,101.283911,127.63126,158.829888,150.022247,244.0
15969,15969,125.82565,124.067778,120.766663,128.881463,161.364086,152.248675,234.7
15972,15972,120.168319,127.201516,128.596811,130.022988,156.058419,141.846728,251.8
15975,15975,114.56906,128.182611,135.580599,128.454658,159.800091,146.432857,255.7
15978,15978,109.412932,128.8589,144.505807,129.899151,159.18481,146.307916,264.5
15981,15981,130.865558,123.206129,112.033625,127.894197,158.748675,144.563573,263.3
15984,15984,125.763625,124.601093,121.517941,128.779811,159.493768,146.646085,262.8
15987,15987,137.303011,124.249751,98.853913,127.251842,159.488176,152.112054,260.4
15990,15990,127.214607,126.134386,116.371654,127.731665,156.526668,146.079979,227.2
15993,15993,123.905474,127.1889,121.431314,129.255376,159.790732,147.400525,217.5
15996,15996,133.749793,128.381305,102.981498,116.868086,162.250824,152.595294,261.3
15999,15999,126.535706,125.08698,111.549219,129.21558,161.448313,153.491273,259.2
16002,16002,135.059032,123.385673,98.841815,127.417523,157.758499,150.403932,249.8
16005,16005,130.355833,125.672298,103.974102,119.730406,162.023881,150.794059,243.0
16008,16008,131.524859,121.298245,104.844395,128.753308,160.055302,148.754101,234.8
16011,16011,124.142442,127.182189,119.992468,126.140873,157.968564,145.107042,235.6
16014,16014,123.116218,129.438289,122.207059,128.666518,157.752196,147.246003,245.6
16017,16017,134.29318,125.289771,103.605212,126.863115,153.414399,142.078438,255.2
16020,16020,122.515506,124.082961,125.444538,128.735261,160.228569,150.104409,251.5
16023,16023,131.336138,123.987402,107.970285,127.183473,159.951028,148.593009,226.3
16026,16026,135.397924,122.111226,102.952311,125.687384,159.609172,149.907956,241.1
16029,16029,132.742857,123.598698,107.16022,127.933529,158.852817,146.897931,227.8
16032,16032,126.104308,127.60099,119.320539,128.4602,160.834462,148.84809,218.3
16035,16035,132.526304,121.437652,105.692121,127.588653,160.640858,149.099759,206.3
16038,16038,127.903672,122.454283,113.184414,128.839473,161.1187,150.649606,243.2
16041,16041,116.190603,127.118904,134.335954,128.885509,158.823028,143.796528,246.5
16044,16044,119.703853,122.313316,128.270796,129.278797,160.826272,150.536101,229.4
16047,16047,137.901358,127.836363,99.426674,126.412696,160.666055,154.844285,232.2
16050,16050,123.116759,125.639388,125.462643,128.769824,158.561635,150.189803,234.8
16053,16053,130.588083,123.087221,109.011252,127.142894,158.712054,149.868917,223.3
16056,16056,130.733739,122.540815,109.111635,127.899887,160.067675,153.780992,226.8
16059,16059,125.567335,125.212952,119.560895,129.47983,156.813352,149.227815,229.7
16062,16062,120.97323,119.780444,123.572933,129.469481,157.07281,150.650028,245.1
16065,16065,128.606507,121.667025,113.686111,128.790719,158.782722,149.391502,221.2
16068,16068,127.717056,123.35746,113.067811,128.770275,161.226181,150.965194,218.7
16071,16071,128.761761,126.688816,113.75936,127.866001,152.808343,143.373591,212.9
16074,16074,120.287002,128.945345,130.476281,128.735092,154.457273,143.74087,211.9
16077,16077,130.981636,119.965418,99.403109,120.087697,161.866694,149.601997,210.7
16080,16080,118.978897,126.64455,128.450247,127.950483,160.927274,145.555531,230.1
16083,16083,133.501015,122.608171,105.241605,125.636727,161.968701,153.548033,231.5
16086,16086,132.891707,125.434217,106.410826,127.474571,155.926304,145.014157,208.9
16089,16089,134.892735,122.95127,102.65671,127.731939,157.819445,150.242893,213.9
16092,16092,132.162807,124.043734,108.488741,124.928165,161.042602,152.875364,207.8
16095,16095,132.622696,122.958371,106.026277,126.821253,161.625013,156.054004,203.0
16098,16098,124.171133,123.63922,124.078937,128.508981,159.06197,148.455403,201.2
16101,16101,124.28176,123.944103,125.765993,127.885098,159.750057,148.712262,231.5
16104,16104,120.595714,125.937871,128.115612,126.536573,161.043901,148.815769,253.4
16107,16107,128.564134,125.253721,111.984433,125.353888,160.545591,150.944395,247.9
16110,16110,129.14197,124.96064,112.328019,128.715071,159.158908,149.328369,235.0
16113,16113,125.914128,123.428791,113.988504,128.98645,160.663003,150.526559,225.8
16116,16116,125.359395,122.594559,119.778984,129.019498,161.114447,152.629147,227.8
16119,16119,120.150354,127.987839,130.943936,127.900075,160.024218,150.278798,229.8
16122,16122,125.194304,127.335754,120.773214,129.959122,155.957956,147.127464,254.0
16125,16125,122.289326,124.277206,125.907022,126.430597,160.917658,152.896636,248.0
16128,16128,133.984357,120.678775,97.584865,123.522969,161.060502,153.391786,236.8
16131,16131,132.399064,122.995055,100.222648,118.369018,161.7309,153.013793,246.0
16134,16134,137.196155,124.312993,101.064233,126.868649,161.530987,151.359836,230.1
16137,16137,116.628054,130.343088,136.815355,127.963913,158.737969,146.306401,209.1
16140,16140,122.88993,123.10408,123.056418,127.900075,161.0725,151.543855,219.2
16143,16143,135.50126,122.542313,96.676476,121.751453,162.1696,153.836136,241.4
16146,16146,121.580213,125.012505,126.350443,126.103955,161.666695,153.260599,248.0
16149,16149,123.159797,126.640989,121.474078,126.577403,159.926844,149.008394,249.8
16152,16152,125.576623,127.091949,118.210973,127.63357,155.466722,146.107042,255.6
16155,16155,121.147398,128.702904,130.523864,130.744268,157.088702,143.857452,258.7
16158,16158,127.96366,127.592271,114.012837,126.850518,157.597505,145.360385,235.6
16161,16161,128.881716,123.230948,105.193527,118.516082,162.254227,145.643292,229.4
16164,16164,125.423709,121.956338,121.899328,130.539603,159.043788,147.589412,261.9
16167,16167,129.671084,122.638163,115.36413,129.500996,159.117179,150.242347,248.7
16170,16170,122.035303,121.296852,125.616054,128.087636,160.522121,149.890133,243.4
