Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24
9893,136.412755,163.000373,55.438593,35.883421,94.919979,152.870962
9894,131.88989,161.904461,58.231174,37.199266,98.345302,159.290427
9895,132.835827,168.420233,58.840516,39.80564,94.663498,138.338445
9896,130.974003,173.098462,57.943092,36.070549,129.828141,141.725237
9897,130.105906,173.331959,59.793795,34.399341,151.396646,146.400212
9898,125.902577,173.424094,62.960911,36.56807,124.365695,147.074695
9899,131.59671,167.507963,61.10444,38.548638,123.354184,147.507978
9900,132.720105,166.204183,61.34675,35.075145,135.889275,141.940192
9901,131.609135,164.570661,61.519289,35.676974,133.909325,143.849906
9902,126.225575,169.117102,64.938059,30.198247,114.498957,120.737641
9903,129.086436,171.05134,67.075243,30.387659,130.956003,128.646039
9904,131.606836,174.466736,65.614635,30.264358,122.093882,138.580298
9905,128.655318,174.352815,65.616093,31.07465,135.370554,139.182891
9906,123.973333,172.55168,70.266975,30.53905,132.098788,137.539178
9907,126.476332,172.281168,68.229351,33.690444,135.067283,137.646997
9908,125.725468,168.964404,69.93744,36.460577,138.824082,137.226144
9909,123.830544,167.300429,71.560757,31.54572,139.688383,140.692565
9910,131.0167,172.142602,65.97793,34.648309,134.571978,135.322121
9911,127.899771,168.609511,68.589594,36.80623,135.829447,138.007893
9912,117.985365,160.605768,77.052381,40.442996,128.776223,132.895877
9913,118.322765,166.310771,79.477562,40.050197,120.475034,125.244605
9914,114.655755,167.10729,82.509229,37.649976,127.168232,121.190353
9915,111.452702,167.404762,87.840915,38.922586,123.390591,118.883097
9916,114.155233,170.198617,86.312219,38.584595,122.97857,118.027524
9917,116.544674,170.547834,83.682571,38.505743,130.537991,123.649242
9918,117.309156,159.181363,83.474437,48.206878,129.551341,122.01866
9919,111.885569,165.659392,85.432916,45.167389,130.998091,122.338506
9920,112.656907,167.704781,83.926713,42.986839,127.815937,128.195551
9921,118.361576,169.59933,82.480255,42.002103,118.092622,126.426619
9922,118.796419,169.769182,82.110151,41.509817,114.233615,123.14175
9923,115.925614,169.933002,84.776411,41.972374,114.56144,122.391982
9924,115.12767,170.908623,84.202765,42.269079,113.348265,116.621531
9925,114.316451,171.175825,86.162449,42.403709,113.938482,118.739313
9926,116.276446,168.286221,85.135819,44.457532,115.337871,119.368134
9927,114.142144,166.877785,85.773266,44.449218,114.198906,119.514379
9928,115.587704,167.807144,85.986634,44.856326,112.089789,119.208003
9929,120.48539,166.752153,83.171309,45.599901,109.045844,119.222312
9930,119.23537,162.763557,84.919076,47.727622,106.290838,112.882935
9931,117.101013,162.804456,87.264425,49.218073,106.037104,114.432954
9932,113.929956,165.748356,89.373467,47.871454,106.923458,116.235325
9933,114.334676,165.52469,89.490154,47.826509,106.471031,117.74205
9934,114.241979,164.935865,89.276613,47.488291,113.261858,119.772101
9935,114.737644,165.521149,89.80716,47.345152,113.177254,118.182083
9936,113.341268,165.121885,90.316393,47.864585,111.888159,118.622353
9937,115.355471,165.734142,89.133338,46.626391,110.327097,117.909894
9938,110.576847,163.677733,92.433364,48.392734,111.328286,119.230723
9939,111.703994,166.573398,91.251062,46.658265,110.89639,116.801652
9940,108.165538,166.998785,93.728368,46.723192,111.818789,117.89392
9941,109.018579,166.043882,93.166502,46.13642,114.081557,114.456954
9942,107.792181,167.182641,93.822529,46.34224,110.863131,112.019179
9943,113.053002,165.140607,90.960902,47.305382,107.097154,110.993648
9944,111.696904,166.621167,91.7606,46.678101,108.71097,112.523181
9945,114.945369,164.857149,91.097433,48.563324,101.678985,107.680822
9946,122.756488,165.074316,85.507594,48.123981,106.676686,108.66633
9947,119.950669,166.65663,87.890433,48.012253,101.256607,107.620962
9948,117.776308,163.312161,88.800202,49.148194,98.777404,110.259386
9949,114.95415,164.610394,90.520308,48.756274,105.013629,114.038716
9950,114.848925,164.700945,90.525789,48.053438,105.248028,114.580379
9951,115.211294,163.740443,89.743891,47.07875,105.135126,115.73714
9952,117.053609,162.741515,89.027494,46.441199,107.639403,119.252541
9953,114.884479,163.006585,90.791845,47.322165,107.114894,122.610847
9954,117.117535,163.080281,89.636643,47.906458,103.626121,115.896464
9955,117.446961,162.857492,89.751106,47.075902,103.54396,117.039915
9956,118.439111,163.766479,89.064591,45.848165,103.276026,118.301142
9957,122.77279,160.635434,85.853334,46.553861,99.052097,117.075145
9958,119.2647,159.053202,88.052714,46.715003,99.009642,114.01576
9959,117.767431,160.80521,90.232645,45.262633,99.445767,115.790973
9960,124.103373,158.36043,86.117939,47.014549,95.730335,114.169623
9961,114.959523,158.079619,94.108311,46.979695,95.662013,110.916488
9962,117.659586,163.137124,90.606152,45.581197,103.148367,117.571255
9963,122.818442,163.745626,86.883832,45.3304,102.774484,116.741062
9964,121.711763,164.942103,86.239967,43.748809,103.941106,111.569254
9965,122.721851,160.422659,86.827245,44.972926,104.274497,115.811982
9966,124.472893,161.113619,85.660758,44.259776,104.001182,118.444532
9967,117.438954,160.703223,92.460325,45.081953,99.537618,114.96939
9968,113.670557,159.472203,95.75926,45.093117,98.74402,113.164532
9969,113.892824,162.167283,96.376363,44.883829,97.053272,113.377765
9970,115.295493,164.513146,95.527872,44.607066,95.606148,113.332905
9971,113.700271,164.953676,96.140582,44.486421,96.466349,113.731101
9972,117.674538,166.511743,93.560457,42.733124,93.816292,109.026829
9973,117.810447,165.118847,93.605209,44.238183,95.468629,113.205633
9974,114.147454,158.367465,99.897991,47.584842,101.555825,111.888134
9975,117.23693,160.673654,97.43424,47.010573,99.130481,115.850623
9976,117.97098,160.144935,96.667138,47.930462,98.546914,108.920909
9977,119.882569,160.446734,95.327875,47.796653,98.243036,105.990164
9978,121.963025,160.678696,93.665186,47.990583,94.014966,105.162998
9979,121.60237,157.2059,93.455951,50.123971,90.30788,107.196693
9980,118.957133,158.001864,95.480973,50.455038,90.844215,112.141065
9981,120.062182,158.698739,94.845001,50.446674,82.828191,107.097403
9982,120.39238,158.823301,95.981215,50.788237,87.798608,102.196503
9983,129.974147,153.695271,88.944196,52.251928,88.683213,125.975293
9984,130.114423,155.466103,89.670144,50.56752,89.663595,117.188646
9985,126.981216,149.329561,92.288417,53.933505,90.875655,132.725944
9986,136.785451,147.924797,84.644074,53.401885,89.184226,125.683922
9987,125.725825,152.534827,94.035113,51.345124,98.802423,111.808963
9988,133.023731,157.076686,87.169743,50.905319,99.228569,128.680024
9989,136.729048,152.312484,85.525119,52.312446,96.382584,129.960232
9990,132.155232,153.568428,86.89626,52.266385,96.040546,120.871554
9991,131.078512,154.332327,87.697693,51.118801,95.876889,109.391003
9992,138.32697,154.217179,85.703564,53.55058,96.35923,105.2422
9993,126.088067,155.339169,94.270364,53.851537,96.218383,108.997599
9994,137.423744,147.418361,84.964488,53.985568,92.116184,110.69063
9995,133.05024,149.907234,93.143728,54.721202,90.219256,108.820436
9996,131.702945,145.457605,91.694396,55.779884,90.480186,135.20038
9997,127.141628,151.301036,92.160974,50.132354,92.81182,132.061278
9998,134.071708,148.856184,87.465489,51.775915,92.325198,122.164933
9999,122.149821,150.355543,95.006727,50.114499,87.997579,116.287936
10000,133.102525,135.447358,88.91339,54.413783,88.682022,101.562401
10001,128.746759,146.50163,92.059516,50.463145,88.207796,109.628805
10002,127.991553,145.680696,92.328086,51.002897,88.957389,130.356091
10003,147.167737,128.593463,80.09282,56.307884,86.746083,137.434189
10004,130.832736,144.218116,83.661911,52.252589,81.476841,126.895903
10005,141.458737,135.611437,81.403933,53.829309,86.556257,141.636364
10006,134.886355,147.19428,84.372815,47.790801,89.352308,125.756765
10007,111.787332,152.860429,103.591549,46.602958,83.576927,102.874563
10008,155.892526,135.310395,67.448316,51.422314,90.336583,135.040043
10009,136.558835,146.013285,78.5559,48.029381,91.571095,131.259529
10010,134.673249,145.622834,88.061174,49.794613,81.1574,127.526974
10011,132.423622,145.470484,93.282617,48.878876,81.846553,127.903819
10012,135.702493,141.990533,87.193337,48.872099,81.910303,131.140703
10013,122.242905,149.395048,95.282326,45.591465,87.983929,128.319919
10014,137.186107,147.392315,85.6541,48.491588,87.393193,119.332625
10015,134.59304,145.821781,88.982478,49.249626,87.028339,129.269093
10016,134.711009,147.542539,89.518813,49.420365,94.058226,143.988419
10017,121.452247,154.910373,97.822636,42.912824,88.723459,125.990961
10018,128.28951,155.085299,93.68225,41.650788,90.288483,124.490146
10019,147.284429,143.801836,81.069944,44.480348,80.493934,130.057387
10020,148.181141,152.823856,78.672976,40.897712,87.61134,128.150564
10021,131.067914,150.482905,90.352217,41.272132,84.889826,124.006549
10022,133.449424,153.936165,89.466563,42.064248,85.73403,126.008603
10023,118.970997,154.622969,100.195788,41.869639,90.796672,128.983146
10024,118.987737,156.317393,104.963282,41.399334,83.34099,114.079553
10025,156.778666,134.510438,81.254539,46.817728,79.994574,124.363046
10026,158.016406,146.775406,78.629981,41.50842,86.616987,119.313544
10027,142.460698,150.365758,77.410385,38.345104,82.527449,116.36257
10028,128.051685,151.488981,92.188057,38.56337,77.917346,120.051229
10029,132.86197,149.468461,88.679208,40.464019,79.371768,124.494422
10030,128.465782,150.96346,92.368422,37.911233,84.129044,107.562978
10031,146.872914,155.847675,73.663393,36.271272,90.939587,128.846092
10032,131.515081,150.681158,94.737954,40.587924,86.193989,133.305036
10033,134.765146,149.661458,89.059443,40.400985,86.871268,128.601834
10034,135.202562,154.660548,88.932508,36.602863,90.12474,122.523065
10035,136.661802,153.562618,83.176442,36.153705,86.935461,120.183533
10036,135.633773,143.243141,87.466563,39.71724,94.001253,132.416446
10037,134.965746,152.645536,87.407969,36.468509,87.821862,129.92934
10038,128.508027,156.93945,91.562914,35.477187,87.201343,123.910965
10039,130.034601,156.015292,88.845019,35.101011,85.790921,122.692233
10040,139.085076,149.585315,82.053898,37.022532,85.152885,127.99375
10041,126.515042,158.618465,95.22117,34.268106,85.658199,121.45666
10042,132.049581,160.677022,86.583389,29.961382,82.708719,112.926262
10043,132.716334,157.786912,87.07849,29.788074,79.376343,107.776986
10044,118.360814,161.506225,99.064285,28.920571,83.94143,109.370317
10045,129.101688,160.101596,91.306747,29.942975,86.538063,123.965744
10046,117.208847,162.883269,106.583339,28.46704,86.71661,120.335136
10047,117.412992,161.609329,105.406067,28.682043,86.251253,120.117496
10048,108.743812,161.085845,111.81504,28.024409,78.111441,106.769951
10049,117.801344,163.263325,104.636253,28.524041,83.618922,91.521184
10050,125.68826,165.178427,98.727397,27.628647,82.334184,99.212596
10051,127.121538,164.133486,97.048418,27.801835,81.105231,95.578049
10052,128.334539,159.511546,96.97774,30.686746,80.576728,117.715244
10053,126.914413,164.206449,97.582597,29.2565,79.719203,114.716981
10054,125.420424,163.827135,98.720688,28.089632,86.438801,92.721865
10055,115.598469,162.907224,108.213419,24.732476,80.513948,87.10002
10056,127.683721,162.463167,102.930706,23.346299,83.289215,103.777059
10057,128.813545,162.725835,98.178142,25.069673,80.092689,108.00568
10058,127.642188,162.505425,98.078139,24.572594,76.829263,107.800878
10059,138.442804,154.429923,92.96781,27.061109,84.820819,116.342824
10060,126.765062,164.903244,101.841002,25.67693,82.03255,114.130365
10061,132.823927,159.02156,97.732935,27.243083,77.399528,117.967844
10062,132.035975,163.862345,94.753164,26.29574,72.708065,110.034822
10063,124.805888,164.938211,101.794243,23.89564,72.958137,104.288252
10064,125.439683,162.142767,99.839893,23.089077,72.447942,106.569237
10065,125.637039,157.918976,99.621976,23.583578,73.174387,107.244603
10066,119.764314,160.83513,108.621773,23.080453,70.478171,100.756216
10067,123.534326,161.486178,101.234277,22.119353,68.868875,94.719042
10068,121.110989,162.405694,101.235384,21.794921,70.886789,94.007952
10069,121.221439,161.588597,101.427198,22.346693,78.655692,109.566162
10070,111.676442,163.388294,112.592202,22.065622,78.265322,99.301473
10071,120.27659,164.822084,102.509165,21.728207,84.557713,103.830068
10072,122.475425,163.148233,101.505299,23.33496,86.089555,99.2346
10073,116.343464,162.830841,107.553578,23.422668,84.975643,95.372223
10074,123.625941,167.503321,103.31806,24.600591,86.896301,114.329102
10075,117.330856,161.947363,114.490914,26.986839,88.731803,120.765884
10076,129.182177,165.259635,100.435288,27.612835,88.555628,123.843352
10077,123.275156,166.452789,106.801818,28.346968,95.04372,128.91605
10078,126.567121,164.752365,102.888977,29.318626,96.124348,129.13852
10079,128.996414,163.208855,102.904752,36.010655,101.469578,142.014062
10080,123.002133,164.857549,109.901759,37.320279,102.176926,142.687108
10081,126.011301,158.607641,108.759839,37.288201,102.060578,136.698017
10082,138.348622,152.540036,100.327635,38.936937,99.047563,129.322106
10083,135.148577,149.75513,101.38469,40.37174,96.044042,132.353715
10084,138.081798,122.33567,102.14119,51.660129,85.506492,134.806966
10085,130.504751,132.00005,106.359622,49.507677,86.191647,136.320435
10086,131.367391,139.045714,105.498527,49.929103,92.278802,137.42166
10087,131.758994,155.812221,103.235194,44.228275,89.695394,121.54751
10088,131.761227,103.93458,112.288388,67.801758,94.335848,143.6464
10089,132.866455,138.386693,109.174013,54.253376,93.106917,123.842954
10090,137.3903,145.746962,101.902361,47.941213,92.275954,105.909143
10091,119.711629,135.018358,116.58042,50.286247,95.420948,117.415189
10092,112.923434,112.725003,118.089527,58.577346,92.75909,113.991131
10093,116.140142,154.451863,114.324385,44.104691,92.027288,115.12458
10094,111.960121,153.451835,116.147247,44.281674,97.583814,125.758565
10095,111.48543,151.235022,112.473748,43.939748,97.441837,131.022211
10096,112.010644,153.678885,115.131639,42.919421,100.951092,133.957014
10097,117.551353,155.62017,110.687218,41.684168,100.892251,135.797651
10098,121.815395,151.661947,103.537946,42.788217,101.922042,135.608519
10099,112.452738,142.797656,114.33441,46.048658,103.203893,140.37288
10100,116.455753,132.084123,111.488196,47.647873,100.024327,135.786912
10101,112.974629,131.659856,113.356416,46.754023,101.568299,136.409974
10102,114.960915,148.862105,111.186153,42.681297,104.057773,133.18135
10103,115.055418,166.988262,109.379447,41.530157,107.832678,139.134883
10104,114.703207,163.592497,112.54036,39.648556,102.178737,134.219595
10105,114.286942,167.003705,108.901468,34.984783,103.524877,131.960081
10106,114.736886,167.396366,108.657823,32.040769,106.628905,129.161424
10107,118.925285,170.447293,104.571416,30.772852,107.220256,132.238575
10108,111.204475,164.200521,106.302612,29.159144,101.538473,117.530714
10109,124.37243,162.664918,99.124481,29.954889,103.181557,124.522943
10110,115.032357,162.914585,101.921887,29.839663,103.117442,122.463165
10111,113.747405,160.254787,103.542182,31.433944,104.315108,128.699288
10112,110.695353,161.273348,105.799626,30.312458,104.784971,128.092325
10113,112.125227,161.625075,102.32582,29.371995,110.810052,131.612496
10114,103.158148,165.759663,111.350544,26.92977,112.01543,135.97092
10115,101.506636,166.169079,112.852153,26.546871,118.017649,143.53684
10116,105.448453,166.640499,105.371083,25.979025,120.178178,144.160977
10117,106.443929,167.587638,107.524852,25.778914,118.868191,142.574144
10118,106.404614,168.370633,107.089811,26.602123,119.273815,143.752491
10119,110.711069,169.093308,101.898499,26.929634,120.016052,145.935782
10120,107.273308,170.783129,104.296773,25.91364,121.6235,151.345921
10121,111.018975,170.812041,97.796941,26.162314,124.414646,149.934688
10122,106.8677,169.317521,101.40414,28.413793,124.306311,148.88831
10123,112.712832,166.867226,98.404657,28.119687,124.874897,149.159856
10124,112.806176,167.44973,96.439118,27.959883,131.124636,152.297551
10125,123.824097,167.654645,84.945788,27.833142,131.055385,149.195138
10126,121.667032,164.874246,86.94,29.044981,129.16796,147.09962
10127,121.480357,163.395397,87.405049,29.435691,124.061576,140.935944
10128,118.267074,160.994278,90.627395,30.020345,123.509185,137.781777
10129,115.656523,161.901227,92.60965,30.356843,123.429939,138.239896
10130,117.428294,165.412938,90.840473,29.187021,121.02166,134.304181
10131,115.067098,163.798668,92.274783,30.191013,124.02176,139.093777
10132,117.445374,166.334518,90.866054,31.143086,122.992931,136.871948
10133,116.076322,166.976013,93.123552,34.293609,117.760739,132.543937
10134,115.243091,168.767711,92.075188,33.518725,121.074755,134.702906
10135,116.003324,167.381348,91.127771,33.182204,123.77981,139.090155
10136,117.30694,165.682999,90.953142,34.453734,124.086452,140.957363
10137,110.895944,167.140353,94.337204,33.858137,119.062316,133.346934
10138,113.25938,164.818367,92.922686,34.371863,123.645388,132.109076
10139,116.022453,167.567707,90.416836,33.743765,128.880843,139.466455
10140,114.632975,170.016851,90.622811,34.146536,132.933951,135.025576
10141,112.468621,167.934336,90.491605,34.569708,135.030364,136.280562
10142,113.667894,172.314747,90.971141,31.724524,135.907923,134.941853
10143,115.587843,171.229673,86.773152,30.296278,139.213793,138.450051
10144,113.468308,171.867784,88.300202,29.136325,140.758096,138.576773
10145,113.284065,171.479264,88.493702,28.019898,138.72825,133.3988
10146,111.097707,169.622389,91.413301,27.0588,140.107285,134.507416
10147,107.503652,169.82926,94.080967,27.080281,138.86172,130.665706
10148,108.57519,167.461104,91.281846,27.002614,139.766129,143.002847
10149,102.254147,166.045434,92.802448,25.663477,154.707016,150.906748
10150,97.090191,168.114291,90.93969,27.021128,151.206938,149.462068
10151,105.3543,165.393526,85.992634,26.934549,154.029118,154.973981
10152,111.538177,164.684809,83.270624,31.979014,141.140678,156.402178
10153,115.892822,165.993611,82.403707,32.928132,151.407398,161.747475
10154,112.457598,168.192696,83.094979,33.576769,135.214648,159.127973
10155,124.183939,166.167829,75.716808,35.789861,139.356622,156.08936
10156,123.265076,163.477181,76.274802,35.563791,141.018113,155.264985
10157,125.027295,161.889062,74.642451,35.581241,137.15576,154.026413
10158,130.969392,159.72987,71.34333,36.145938,136.830732,155.758214
10159,129.852535,153.743217,70.531159,35.044953,155.525499,157.4194
10160,130.444951,158.436324,69.904202,34.344142,152.205724,156.494534
10161,131.40226,155.124074,68.956551,35.150036,148.459531,154.528005
10162,133.576345,158.12152,67.183338,35.130364,140.182742,161.593646
10163,131.831026,157.048389,67.927879,35.250011,142.739349,153.364488
10164,133.04287,151.630778,66.596176,35.269347,148.447803,153.094314
10165,133.963966,150.803305,65.084889,35.453221,152.942644,159.9317
10166,133.815124,153.432911,64.808629,36.950889,150.741436,157.547768
10167,123.730654,155.748413,67.935921,38.500844,149.291822,151.250713
10168,133.558085,156.965641,64.951356,39.361117,145.340242,150.525308
10169,135.005674,160.799663,64.596159,41.981909,133.029099,130.599595
10170,135.41032,153.675829,63.40607,41.253096,132.224048,132.049815
10171,134.339012,154.339377,62.55645,37.157608,135.820301,150.449668
10172,140.228293,153.905397,59.087694,38.537379,139.701492,151.85372
10173,138.984885,157.098656,58.231345,38.270509,131.586093,151.764429
10174,137.650344,159.341443,58.557351,34.649556,145.153566,150.135812
10175,141.203281,162.348023,55.568565,32.621922,147.163547,158.797695
10176,143.042699,158.774134,54.05456,28.736828,151.100161,162.578296
10177,141.107405,159.841529,52.872993,29.297608,152.184586,164.71305
10178,141.846285,161.999805,52.447007,26.316774,151.170064,144.808824
10179,141.351261,161.653139,52.618397,27.171504,157.596831,148.260899
10180,142.646238,162.648462,51.311296,26.860886,160.352472,164.988941
10181,146.01165,162.346415,47.833159,25.752568,164.519641,163.370696
10182,148.377809,161.744368,46.35748,25.168543,153.631321,147.852035
10183,152.987506,157.749329,43.869124,24.583501,158.292109,164.221931
10184,151.618994,161.848711,44.994126,25.071073,163.013672,151.696527
10185,149.138229,160.499158,45.499403,29.228495,162.762599,162.766986
10186,147.43607,157.750788,47.119875,29.253102,162.972287,165.097352
10187,147.048262,159.580518,47.331262,27.979635,161.724249,167.934904
10188,148.675015,162.565814,51.312938,36.708311,157.189482,165.032265
10189,156.075956,157.307306,44.636747,31.995495,158.846158,164.577166
10190,149.54117,166.524977,51.079758,40.768573,151.838752,142.337439
10191,147.828608,147.110739,50.86951,49.437024,155.128222,159.667409
10192,148.619912,152.418356,49.620838,44.827466,162.084561,161.425875
10193,148.729405,155.581149,49.185035,44.238618,156.893953,145.324911
10194,149.297547,149.028981,47.280659,44.387592,160.622842,159.375642
10195,155.911303,156.188278,45.136028,39.843153,160.760038,160.593512
10196,154.147587,162.370157,43.5995,35.789204,164.887179,157.94101
10197,153.576334,164.152767,46.832091,38.457594,164.120834,153.960252
10198,153.334782,164.818834,46.593927,39.27293,163.729486,160.890569
10199,154.079557,158.339447,45.992285,41.880241,164.242946,164.53381
10200,152.379414,156.339649,46.5914,38.3593,163.795409,165.298504
10201,155.50295,157.085745,45.099457,37.608729,163.719221,165.921595
10202,152.000534,149.689071,45.452413,36.078139,163.035593,165.328314
10203,152.381222,153.02236,45.465562,34.895672,164.522167,166.137545
10204,154.942695,152.546962,44.496379,37.891191,159.294834,163.980023
10205,156.556393,152.615904,44.004114,37.576932,159.632291,163.499065
10206,156.378391,153.650112,44.810952,37.117833,163.626904,163.408665
10207,157.532565,153.069202,43.36814,38.898153,161.420459,163.862105
10208,159.824942,154.407056,41.503517,37.973382,161.839095,163.947901
10209,157.896053,152.123964,42.110842,39.803099,162.746531,162.70072
10210,158.72498,151.512153,40.835571,40.35762,163.762402,162.579623
10211,157.38273,155.00317,40.543739,36.164983,167.950245,162.295782
10212,154.782963,159.124275,42.36707,37.693559,160.532335,158.506042
10213,158.025335,155.97312,39.078959,36.797712,164.793186,162.383208
10214,157.288024,153.912792,39.326769,40.329238,163.878227,164.3409
10215,154.757701,154.800567,40.372764,37.444254,168.043568,163.736434
10216,154.362522,153.760415,41.004589,38.528239,166.069585,162.25432
10217,156.481625,159.106911,38.038402,34.40696,168.895704,162.987492
10218,156.136378,160.784492,39.400329,36.937971,165.823911,161.750133
10219,158.713817,152.761294,38.899061,43.396298,154.699011,158.036174
10220,159.404765,149.328221,40.159759,45.526083,161.471368,157.850106
10221,160.008869,154.792211,40.814221,37.765625,166.063051,161.016723
10222,159.424056,154.68826,41.8097,42.757875,160.206813,154.639296
10223,158.037223,156.635734,41.581981,39.224521,164.495735,158.559168
10224,159.449983,154.44555,39.104402,39.820767,168.770897,163.188489
10225,163.790317,154.395024,37.887749,41.321993,164.171677,162.689773
10226,164.441526,152.140901,39.672742,43.734626,163.824182,163.131279
10227,168.830788,156.895543,38.34053,39.178358,162.008096,162.80929
10228,167.926561,155.470577,38.457749,39.036713,164.285152,161.004072
10229,165.333318,155.27941,38.81387,38.902099,164.580076,159.981409
10230,166.501748,148.718796,38.179807,43.693126,159.405548,157.431607
10231,167.264345,148.106806,39.519935,44.982854,161.032107,157.089788
10232,167.690591,145.867975,40.7405,46.653212,158.753265,154.516837
10233,166.943982,145.275983,41.972308,46.938668,159.138956,151.515543
10234,167.971748,144.144718,41.662751,47.057027,153.958615,151.82797
10235,166.206877,146.595677,41.948531,45.897112,158.349878,150.606427
10236,165.032137,143.486555,43.55568,47.74943,156.287805,145.329314
10237,165.180797,143.948686,42.782033,48.074541,153.934324,145.492277
10238,165.063564,148.395301,42.426358,47.411423,156.61595,145.451701
10239,165.022928,149.467926,43.220934,48.092019,156.356942,143.647405
10240,167.905315,146.930363,43.532553,47.271231,149.834274,136.575638
10241,169.482416,151.520383,44.511969,48.418646,151.906774,139.047301
10242,171.941133,149.308108,42.652872,48.931743,154.007809,140.195473
10243,173.366252,144.695262,43.433708,53.698681,150.910827,135.055716
10244,174.814838,145.028701,40.067144,54.647808,144.638674,149.491254
10245,174.767665,142.75086,40.227018,58.204119,143.814513,152.535903
10246,175.31576,146.750521,40.335893,57.264203,143.025865,147.702956
10247,177.792577,140.58315,42.729863,59.616445,155.894686,150.33231
10248,173.816205,139.322903,43.64523,59.747488,157.209255,149.692474
10249,174.030066,145.084048,43.391022,55.127991,160.705894,149.054091
10250,177.480324,149.128222,41.63259,52.382508,159.705099,151.180225
10251,172.742365,145.347001,43.478125,55.28713,162.812131,152.354313
10252,173.515248,144.381893,43.672304,55.96743,166.566756,151.619172
10253,173.468176,143.696565,44.099318,55.20487,171.894856,151.564468
10254,172.913959,145.050654,42.773978,55.96994,170.597553,153.157297
10255,174.302885,144.309371,41.619407,56.555321,169.392543,153.767065
10256,168.967403,145.487728,42.866447,55.660517,173.64607,150.009753
10257,167.562058,146.802311,43.156447,54.575001,174.659038,150.15165
10258,170.739645,149.121362,42.130148,53.547892,174.703023,149.801127
10259,173.77468,147.074456,44.105249,56.236644,169.497866,149.341138
10260,173.722673,144.950949,43.832176,55.263633,171.984163,149.285496
10261,172.813141,142.758986,44.07552,56.851842,159.11826,148.923453
10262,178.519133,140.725849,43.360267,59.017354,154.461246,145.436671
10263,178.245675,142.630142,42.977426,59.41621,156.895928,144.834471
10264,176.814491,142.636301,42.696547,59.537443,159.76411,144.933397
10265,176.061746,143.595853,44.069473,60.036375,164.261698,142.070983
10266,173.031083,140.938502,44.870821,65.174594,162.535001,141.833148
10267,174.366094,135.000501,45.209874,66.213793,159.12725,143.379042
10268,177.785363,133.47541,44.547665,68.28096,159.5842,141.362928
10269,177.061338,133.545323,47.238695,68.298957,151.789655,133.018606
10270,175.862462,139.224376,47.162815,65.467925,160.464274,132.567598
10271,176.581347,134.090958,46.978146,68.397688,157.166719,134.401534
10272,175.690565,133.651211,46.890531,65.678667,154.718173,128.721958
10273,173.722969,134.8387,47.898674,63.629341,157.500215,129.264708
10274,173.71799,128.87115,45.554233,68.302921,151.60369,128.234059
10275,176.72176,132.946597,46.655544,68.966111,160.531774,133.265043
10276,177.025407,134.679863,44.772331,71.763467,151.489681,129.133161
10277,169.072083,135.16912,42.985413,68.845787,152.819325,131.435604
10278,173.702496,131.705056,43.734678,72.021015,156.215157,137.304157
10279,177.457972,135.335834,45.581243,72.265404,155.356884,135.452361
10280,177.843401,131.822199,44.75554,73.110664,157.488556,138.695109
10281,177.792327,128.963965,44.778733,72.325755,163.110201,138.012549
10282,176.011515,129.256325,46.129086,74.443935,163.16703,140.467425
10283,175.308853,129.940951,45.704392,74.780471,163.627992,143.564859
10284,175.049234,123.453243,47.014698,76.927317,164.487194,142.683205
10285,174.372217,124.330573,51.219824,81.136915,161.367187,134.957523
10286,175.392427,117.938916,51.014368,81.332403,161.74632,135.367729
10287,176.064141,118.916956,50.472624,78.747167,160.21813,130.19585
10288,174.700957,120.998739,50.256406,75.398413,161.301239,124.55298
10289,176.082675,122.799795,49.483129,74.787379,161.591503,126.641893
10290,176.128899,126.046451,49.299574,73.822332,158.124669,125.474425
10291,172.983143,123.958143,53.120151,78.319204,154.705741,128.618684
10292,172.787474,120.622957,52.725848,81.0791,144.922518,121.720082
10293,173.594852,122.669652,51.956191,77.765982,158.515152,126.931374
10294,177.814185,113.37746,50.737165,79.466979,158.752888,128.586836
10295,175.346631,116.352294,51.99996,79.387359,154.287584,124.2525
10296,169.732697,116.634741,53.591306,80.192265,144.703716,115.054366
10297,171.862773,118.082557,53.334678,81.384928,148.532555,117.581622
10298,176.056854,118.724745,52.407092,80.374694,146.491712,112.31876
10299,175.088107,114.072778,52.27998,83.547146,152.087063,118.633266
10300,174.3081,117.684149,52.152855,84.758648,149.281118,116.050851
10301,168.478773,117.714498,54.215904,85.325307,156.929273,119.720807
10302,174.459982,115.451358,52.604451,86.389681,147.832274,119.759808
10303,165.680609,117.696686,59.77659,92.424882,144.268089,118.814586
10304,170.762165,111.695397,53.774148,93.811121,151.497494,126.896392
10305,169.562457,118.494963,53.8581,91.317301,149.106647,126.15732
10306,176.787035,115.015723,50.830484,89.574203,156.727359,129.791005
10307,168.793815,115.980732,53.635689,92.039849,151.599332,123.241469
10308,167.868025,117.478633,53.770587,89.512725,149.995999,123.798302
10309,166.84313,118.353982,55.204299,91.988664,143.786671,120.389137
10310,166.784901,118.605662,55.013493,91.456681,143.272584,121.595205
10311,165.222974,118.782773,53.837944,90.062687,147.296092,122.353825
10312,172.534212,120.70918,51.34384,87.36547,127.72894,103.96225
10313,172.909472,120.844214,51.707988,87.382017,123.024872,104.06245
